"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-06",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"58",",,0","42",",,0","56",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-07",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"62",",,0","49",",,0","52",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-08",,,,,,,,,,,,,"0.06",",,0,0700","0.0","P,,0","0.0","P,,0",,,"67",",,0","49",",,0","49",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-09",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"49",",,0","31",",,0","39",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-10",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"46",",,0","24",",,0","37",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-11",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"52",",,0","27",",,0","50",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-12",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"65",",,0","33",",,0","55",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-13",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"61",",,0","39",",,0","50",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-14",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"65",",,0","38",",,0","55",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-15",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"61",",,0","32",",,0","54",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-16",,,,,,,,,,,,,"0.64",",,0,0700","0.0","P,,0","0.0","P,,0",,,"60",",,0","47",",,0","53",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-17",,,,,,,,,,,,,"0.33",",,0,0700","0.0","P,,0","0.0","P,,0",,,"59",",,0","40",",,0","55",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-18",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"60",",,0","28",",,0","35",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-19",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"52",",,0","29",",,0","49",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-20",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"49",",,0","24",",,0","41",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-21",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"57",",,0","28",",,0","46",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-22",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"59",",,0","43",",,0","50",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-23",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"59",",,0","36",",,0","49",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-24",,,,,,,,,,,,,"0.56",",,0,0700","0.0","P,,0","0.0","P,,0",,,"49",",,0","37",",,0","37",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-25",,,,,,,,,,,,,"0.41",",,0,0700","0.0","P,,0","0.0","P,,0",,,"41",",,0","36",",,0","41",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-26",,,,,,,,,,,,,"0.01",",,0,0700","0.0","P,,0","0.0","P,,0",,,"41",",,0","36",",,0","38",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-27",,,,,,,,,,,,,"0.21",",,0,0700","0.0","P,,0","0.0","P,,0",,,"38",",,0","35",",,0","36",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-28",,,,,,,,,,,,,"0.44",",,0,0700","0.0","P,,0","0.0","P,,0",,,"36",",,0","32",",,0","32",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-29",,,,,,,,,,,,,"0.17",",,0,0700","1.5",",,0","1.0",",,0",,,"36",",,0","30",",,0","35",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-11-30",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0",",,0",,,"35",",,0","28",",,0","30",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-01",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0",",,0",,,"35",",,0","25",",,0","26",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-02",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"54",",,0","24",",,0","50",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-03",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"55",",,0","38",",,0","38",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-04",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"44",",,0","28",",,0","38",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-05",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"55",",,0","29",",,0","52",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-06",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"52",",,0","45",",,0","48",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-07",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"48",",,0","41",",,0","45",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-08",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"58",",,0","41",",,0","42",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-09",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"56",",,0","34",",,0","44",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-10",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"55",",,0","33",",,0","47",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-11",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"57",",,0","32",",,0","51",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-12",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"57",",,0","32",",,0","37",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-13",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"40",",,0","27",",,0","35",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-14",,,,,,,,,,,,,"0.06",",,0,0700","1.0",",,0","1.0",",,0",,,"40",",,0","23",",,0","23",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-15",,,,,,,,,,,,,"0.53",",,0,0700","7.0",",,0","8.0",",,0",,,"40",",,0","20",",,0","25",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-16",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","7.0",",,0",,,"32",",,0","11",",,0","22",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-17",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","6.0",",,0",,,"32",",,0","11",",,0","29",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-18",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","5.0",",,0",,,"38",",,0","11",",,0","33",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-19",,,,,,,,,,,,,"0.31",",,0,0700","0.0","P,,0","3.0",",,0",,,"38",",,0","33",",,0","37",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-20",,,,,,,,,,,,,"1.74",",,0,0700","0.0","P,,0","2.0",",,0",,,"39",",,0","30",",,0","32",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-21",,,,,,,,,,,,,"0.00","P,,0,0700","0.0","P,,0","1.0",",,0",,,"43",",,0","26",",,0","36",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-22",,,,,,,,,,,,,"0.00","P,,0,0700","0.0","P,,0","0.0",",,0",,,"50",",,0","31",",,0","39",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-23",,,,,,,,,,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,"53",",,0","35",",,0","51",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-24",,,,,,,,,,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,"53",",,0","30",",,0","31",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-25",,,,,,,,,,,,,"0.12",",,0,0700",,,"2.0",",,0",,,"31",",,0","23",",,0","24",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-26",,,,,,,,,,,,,"0.00","P,,0,0700","0.0",",,0","2.0",",,0",,,"29",",,0","23",",,0","27",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-27",,,,,,,,,,,,,"0.34",",,0,0700","0.0","P,,0",,,,,"35",",,0","27",",,0","29",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-28",,,,,,,,,,,,,"0.03",",,0,0700","0.0","P,,0","1.0",",,0",,,"31",",,0","22",",,0","31",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-29",,,,,,,,,,,,,"0.00","P,,0,0700","0.0","P,,0","0.0",",,0",,,"33",",,0","22",",,0","26",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-30",,,,,,,,,,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,"37",",,0","24",",,0","36",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1987-12-31",,,,,,,,,,,,,"0.00","P,,0,0700","0.0","P,,0","0.0","P,,0",,,"36",",,0","19",",,0","22",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-01",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0",",,0",,,"29",",,0","9",",,0","23",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-02",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"38",",,0","12",",,0","29",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-03",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"35",",,0","26",",,0","26",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-04",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"26",",,0","10",",,0","10",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-05",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"16",",,0","3",",,0","13",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-06",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"13",",,0","5",",,0","9",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-07",,,,,,,,,,,,,"0.05",",,0,0700","1.0",",,0","1.0",",,0",,,"18",",,0","7",",,0","11",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-08",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","1.0",",,0",,,"21",",,0","3",",,0","16",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-09",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","1.0",",,0",,,"21",",,0","3",",,0","10",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-10",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","1.0",",,0",,,"21",",,0","3",",,0","21",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-11",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","1.0",",,0",,,"37",",,0","20",",,0","37",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-12",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","T,,0",,,"42",",,0","17",",,0","17",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-13",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","T,,0",,,"34",",,0","5",",,0","29",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-14",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","T,,0",,,"40",",,0","16",",,0","29",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-15",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0",",,0",,,"52",",,0","16",",,0","41",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-16",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"54",",,0","40",",,0","44",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-17",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"53",",,0","35",",,0","43",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-18",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"53",",,0","28",",,0","40",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-19",,,,,,,,,,,,,"0.53",",,0,0700","0.0","P,,0","0.0","P,,0",,,"46",",,0","38",",,0","43",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-20",,,,,,,,,,,,,"0.13",",,0,0700","0.5",",,0","0.0","T,,0",,,"43",",,0","24",",,0","24",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-21",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0",",,0",,,"24",",,0","10",",,0","14",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-22",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"36",",,0","10",",,0","31",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-23",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"40",",,0","22",",,0","38",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-24",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"42",",,0","17",",,0","31",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-25",,,,,,,,,,,,,"0.00","T,,0,0700","0.0","T,,0","0.0","T,,0",,,"32",",,0","6",",,0","14",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-26",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"25",",,0","4",",,0","25",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-27",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"48",",,0","24",",,0","36",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-28",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"56",",,0","27",",,0","47",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-29",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"56",",,0","43",",,0","53",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-30",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"64",",,0","52",",,0","60",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-01-31",,,,,,,,,,,,,"0.07",",,0,0700","0.0","P,,0","0.0","P,,0",,,"60",",,0","30",",,0","30",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-01",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0",",,0",,,"60",",,0","13",",,0","14",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-02",,,,,,,,,,,,,"0.00","T,,0,0700","0.0","T,,0","0.0","P,,0",,,"22",",,0","11",",,0","19",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-03",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"23",",,0","17",",,0","22",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-04",,,,,,,,,,,,,"0.15",",,0,0700","1.0",",,0","1.0",",,0",,,"25",",,0","7",",,0","18",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-05",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","1.0",",,0",,,"18",",,0","3",",,0","3",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-06",,,,,,,,,,,,,"0.00","T,,0,0700","0.0","T,,0","1.0",",,0",,,"23",",,0","-3",",,0","19",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-07",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","1.0",",,0",,,"34",",,0","18",",,0","22",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-08",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0",",,0",,,"41",",,0","19",",,0","34",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-09",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"35",",,0","22",",,0","28",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-10",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"35",",,0","5",",,0","5",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-11",,,,,,,,,,,,,"0.16",",,0,0700","4.0",",,0","4.0",",,0",,,"7",",,0","-11",",,0","-3",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-12",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","3.0",",,0",,,"28",",,0","-5",",,0","19",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-13",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","3.0",",,0",,,"49",",,0","17",",,0","41",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-14",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","1.0",",,0",,,"46",",,0","23",",,0","23",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-15",,,,,,,,,,,,,"0.06",",,0,0700","0.8",",,0","1.0",",,0",,,"34",",,0","14",",,0","31",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-16",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","1.0",",,0",,,"53",",,0","29",",,0","40",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-17",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"42",",,0","29",",,0","37",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-18",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"40",",,0","24",",,0","33",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-19",,,,,,,,,,,,,"0.16",",,0,0700","0.5",",,0","1.0",",,0",,,"50",",,0","30",",,0","39",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-20",,,,,,,,,,,,,"0.04",",,0,0700","0.0","P,,0","0.0",",,0",,,"40",",,0","28",",,0","30",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-21",,,,,,,,,,,,,"0.00","T,,0,0700","0.0","P,,0","0.0","P,,0",,,"61",",,0","26",",,0","52",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-22",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"56",",,0","44",",,0","44",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-23",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"45",",,0","23",",,0","30",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-24",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"39",",,0","22",",,0","31",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-25",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"50",",,0","23",",,0","46",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-26",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"73",",,0","32",",,0","58",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-27",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"59",",,0","32",",,0","50",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-28",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"68",",,0","29",",,0","47",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-02-29",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"56",",,0","27",",,0","44",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-03-01",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0",",,0",,,"68",",,0","27",",,0","60",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-03-02",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","P,,0",,,"60",",,0","36",",,0","37",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-03-03",,,,,,,,,,,,,"0.31",",,0,0700","2.0",",,0","2.0",",,0",,,"37",",,0","29",",,0","32",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-03-04",,,,,,,,,,,,,"0.07",",,0,0700","0.8",",,0","2.0",",,0",,,"36",",,0","18",",,0","30",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-03-05",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","1.0",",,0",,,"37",",,0","21",",,0","32",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-03-06",,,,,,,,,,,,,"0.12",",,0,0700","1.0",",,0","1.0",",,0",,,"43",",,0","30",",,0","39",",,0,1900",,
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","1988-03-07",,,,,,,,,,,,,"0.00",",,0,0700","0.0","P,,0","0.0","T,,0",,,"69",",,0","31",",,0","60",",,0,1900",,
